Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1997","1997","1000 persons","138068.851","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 persons","59846.913","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 persons","212289.638","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 persons","275175.301","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1998","1998","1000 persons","135415.666","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1998","1998","1000 persons","139759.643","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 persons","59579.37","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 persons","215963.233","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 persons","278548.15","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","1999","1999","1000 persons","137140.996","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","1999","1999","1000 persons","141407.152","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 persons","59280.892","X","International reliable sources",""
"OA","Annual population","231","United States of America","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 persons","219581.385","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","231","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 persons","281710.909","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","2000","2000","1000 persons","138761.588","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","2000","2000","1000 persons","142949.326","X","International reliable sources",""
"OA","Annual population","231","United States of America","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 persons","59054.865","X","International reliable sources",""
